id,exam_status,paid_status,resit_fee
NgTfu7tfLxmH,passed,unpaid,2735
DKYTZuynDRwC,passed,unpaid,7666
23jN45MyKVmw,passed,unpaid,1788
hdjsGiOFKZtf,second trial,unpaid,2498
WE4jQDcGn4MZ,passed,paid,5448
2RMzrKJrwMWf,pending,unpaid,8750
sY0Ya3gxC3Ix,second trial,paid,6997
DQ6AP4YYRS3l,passed,paid,1623
SRx9V1VWFEn8,pending,paid,1670
QIShgKS54HZJ,pending,paid,2563
nIJqgCT6jlb6,passed,unpaid,4653
KXGFV6Lk9rPW,second trial,paid,8558
dTkjrUvJGc1b,passed,unpaid,3874
l7jVS6pPXCwg,passed,paid,5834
ngVcaodkYtx1,passed,paid,6603
1Z4i9BTVFvEr,passed,unpaid,5334
hyYA5CqMJwtD,pending,paid,3289
wpzj55qaTmsY,second trial,unpaid,7677
h4GvIhf8gNHr,second trial,unpaid,7203
d5dnkeKWrCpJ,passed,paid,1256
fsWMbB8BWz0K,second trial,paid,4713
rZGIwtLf5gXt,passed,paid,5488
iY3MtgqSQMVF,second trial,unpaid,4769
Sc0fsX8fShdk,passed,paid,4796
HIM7YphYrmU8,passed,paid,8485
yZJrU6Lfoy3l,passed,unpaid,9005
neMtZki5gBJ7,passed,unpaid,2601
KJgqoNZg70Lp,second trial,paid,1839
1PiVq2FOeaCt,second trial,paid,9754
wpZBLm7833C9,pending,unpaid,7607
7D20gcGqjT4w,passed,paid,5027
KHcPQoWxpLlG,second trial,paid,2828
EhfyefZkTZ9u,pending,unpaid,2796
slCIKtlNTaEc,pending,paid,9539
ODzObZqo5ikv,second trial,unpaid,1326
xDkIh1wIXbdj,passed,unpaid,1695
XKPevzcz0y6N,pending,unpaid,6076
3Q7ZkJpdInRJ,pending,paid,2747
1hOIYtjXyrv4,pending,paid,1593
xHr7eCkrS2fa,second trial,unpaid,2585
zKSaFShMC0Ad,second trial,unpaid,8531
ypcawrYfXG1s,second trial,paid,9948
123F0LHtCGaW,second trial,unpaid,8822
OZqUNBT8bRcU,second trial,paid,2747
DSl6unNddnd1,pending,unpaid,6238
WihU7ENHIMHP,passed,paid,3196
Qmq9wel2HNwd,passed,paid,3772
Np45UH6P9B2Y,pending,paid,4656
3k1M2DVTTTLQ,pending,paid,4520
XjJq6zgYTUNE,pending,unpaid,5329
iVB9ifRklUMQ,passed,unpaid,9171
zGdFzbBffwso,pending,unpaid,2764
96Qr6oX3It64,passed,unpaid,1994
J6qiSNZ2DnY0,passed,paid,3808
HcAmEnjLCDKH,second trial,unpaid,6061
rCNFxf9ARSJM,passed,paid,1731
1hO6AmlqrjSj,pending,paid,3088
9GlJ1Pe6ki2Z,pending,paid,7199
NWDrEZ6xs7P4,pending,unpaid,7707
nXGOB536Q8Kl,pending,paid,1595
ssDPSzHVTQ2Z,passed,unpaid,9807
C2rEm4dVrSGq,pending,unpaid,2542
XDGi9adxe9t3,pending,paid,9695
YpmOMIg6sNOY,passed,paid,2532
wP2zpXcdD5zP,second trial,unpaid,5787
uabTQAucEUg8,passed,unpaid,4954
UaQsYjEM2hQW,passed,unpaid,6991
yr5Gi1BrWYVp,passed,unpaid,9240
JUfK5adOlKNY,second trial,unpaid,7330
29jpfB3qn5F0,second trial,paid,2211
DwAPU8f11BdO,passed,paid,4544
rn8gAubuyzW7,passed,paid,3425
S1JDf5LnOLqf,passed,unpaid,2247
VO2Z1ThENngt,second trial,unpaid,8553
qNO2Cz1Ya3Zd,pending,unpaid,7906
uhoIe1ypxIBZ,passed,paid,8520
laZAPqtLMP0a,second trial,paid,1986
wE8fGvVYnz8j,passed,paid,3240
mu9XcZpKmZtV,pending,paid,3733
6N4gff9hPTnZ,second trial,unpaid,7210
EbGvWT2rIMBO,passed,unpaid,4465
lkS1s1HtEgI9,pending,paid,8349
sMMia1t7jFt2,second trial,unpaid,9993
HzOJR5bDh8eD,pending,paid,2384
xxZMlWDrTCYU,second trial,unpaid,7847
uOnpEaqCrQRb,passed,unpaid,3132
v8RsVGf2A6lo,passed,paid,1452
ivMu703EpSJX,passed,paid,3957
dLAOLoSt5py9,passed,paid,6706
204Mf7Um1oHB,second trial,unpaid,8674
PybXNYQ4Wfwn,second trial,unpaid,2890
oq8AsSzQlATB,second trial,paid,1605
Xqxpd94pXCsg,second trial,unpaid,9519
XHQElpJl0IXn,second trial,unpaid,1908
WCul3IGirrCV,pending,unpaid,5131
HBegoLzXC40W,pending,unpaid,5219
ggZ9HcvBeETg,pending,unpaid,6909
tlTcSlHBiHYX,second trial,paid,7505
5C2UEA3UwUzR,passed,unpaid,6124
2c977shPZJ8L,pending,paid,9975
crGvVhEIKPQd,pending,unpaid,1973
JmxhJ03Sraxk,second trial,unpaid,7872
S4AvMreOhsrz,passed,paid,8805
r7KU24eD6Lfh,pending,paid,2674
gPwWdLIq8DUq,second trial,paid,3317
1KD5gyLRi8GK,passed,paid,8784
IUQfDrpcCUtt,passed,paid,5385
1xxAd1hE1J1t,pending,unpaid,9663
DZhivKVpFABQ,passed,paid,1445
RDJqhjn68MHv,passed,unpaid,3749
asUWaE6YLIyq,pending,unpaid,5249
ONykkaUZGdWk,passed,unpaid,7037
v7ulREZPqOP9,passed,unpaid,5562
qdwSOwisGpBI,passed,unpaid,9316
7xfObb9d9q4y,second trial,paid,9304
FoUCaRTZl9ye,second trial,unpaid,4764
G8Oj8NRTjJIr,passed,unpaid,6108
p8PakkzHcCSO,pending,unpaid,1208
b8VsR98L0Tm4,pending,paid,8032
qAHeSfnbbDFZ,pending,paid,3147
aXoA5mrETMxb,second trial,unpaid,9469
gcyWzAtNcpjQ,passed,unpaid,8257
AAFnl8HR7AWZ,passed,unpaid,5846
OjiqjTgcxtEg,passed,paid,2161
zAQIe8DYmcd2,pending,unpaid,9471
yQg7rCL7vhqq,passed,paid,2259
OmcxOzGYkBV8,pending,paid,2540
0anowypJX4nV,pending,unpaid,4104
IDPST91gelNx,second trial,unpaid,1217
fUyKqs5dq5dI,pending,paid,1075
TmV7mqSDt8IU,passed,unpaid,7313
ImtffazhDFLP,second trial,paid,8036
L876zQFtsGvs,pending,paid,4431
mMMyetTdURmI,second trial,paid,7677
ZyY8XV64XwTa,second trial,paid,7898
m1EC29411mTN,second trial,unpaid,2327
mv4OPH1zBRL0,passed,paid,9344
gCU6aBdwCe81,pending,unpaid,7597
OuYujFUHGftV,second trial,unpaid,2891
vwh0wkYs4iaR,passed,paid,2755
PQxGdZJUwNv8,passed,unpaid,9371
hC2bH7SRE0EF,second trial,paid,9190
qo9MYbMCBTJ5,pending,unpaid,9083
5U81xXGyO3P7,passed,paid,5742
xcMkTqkDeCq6,passed,unpaid,2655
unmZHxTEvVPM,pending,paid,1281
hNrTCnx66GnG,second trial,unpaid,8749
0vhiMYrTzu9Z,pending,unpaid,1665
xmiTV5OijbTV,pending,unpaid,3679
e6Y2dRsxPaot,pending,unpaid,2345
Hqvk5fja0VVb,passed,paid,1314
KpvjImffDjVz,pending,unpaid,6166
pxTOJnM6BxRI,pending,unpaid,4719
a26wqG679KDk,pending,paid,1747
qAoksTlycknE,passed,paid,7504
tYlQ7OKPx1FF,pending,paid,6572
6KvtKUaAkb33,pending,paid,8073
4O30F7xuD6t5,second trial,unpaid,9937
0D2DtpiKbtuO,passed,unpaid,7678
WGniy6hz6d9L,pending,paid,1842
mDEorRxXm2zG,pending,unpaid,3146
JEuHQpTSU0hf,pending,paid,5273
rk8G6Nk6zmYv,passed,paid,9370
pngBfKDBbYFP,pending,paid,8842
t8p8N4ClKvaW,second trial,unpaid,6430
iZsQyyVM3ZJS,passed,unpaid,2071
LWKnYUm5ho7b,passed,paid,3687
LkJD7qG30PbL,second trial,paid,5806
JgEcgkUFfg8F,pending,paid,1168
8T0NcY4n51w2,passed,paid,7750
BR3QIrsJaS7y,passed,paid,9003
txLywG7Af9Up,passed,paid,2756
KHC4ThhVFo2H,passed,unpaid,1366
JQvO7li9tn61,second trial,paid,4874
UBky1UFdSCZG,pending,unpaid,7485
RmuCezXDUmBX,pending,paid,7320
CwH0Low8IARC,second trial,paid,6583
YfGHZUqJJOnV,second trial,unpaid,5250
ITWJ37IbGZXq,passed,unpaid,2575
rdbKBWRgH1cs,passed,paid,1717
8VfCUQjxF3ki,pending,unpaid,1932
goR7jplbNTf2,second trial,paid,2466
6SC73oqQ1v47,passed,unpaid,7108
HwGI9RfmbuQ5,second trial,unpaid,3607
yeASUmKjqnPk,second trial,paid,8017
cJrPPtCh0xf8,second trial,paid,8895
6ojAKg1yZ1eg,passed,paid,7969
25e1sxujAI0x,second trial,unpaid,6618
6e00oHGVSrJb,second trial,paid,9101
qroUzA3ZX0X8,second trial,paid,1171
CICrFnFp0DOL,second trial,unpaid,2139
qXTAqtDhaNTv,passed,unpaid,7843
hLpp31NHLGJf,second trial,paid,4584
XR7z68ZkrUhB,second trial,unpaid,8386
4hrBoMVhU9ey,pending,unpaid,3356
uDJMCVFqnhmG,passed,unpaid,7623
BfiuSb6Ms8So,second trial,unpaid,1104
kf2Odnyaj6FC,passed,paid,3756
Q1UMu3c2Cvqr,pending,paid,2754
q5T00esZIvjS,pending,unpaid,2477
oReFCwDXEQUk,second trial,unpaid,8307
Psi2mIPzrIrd,passed,paid,3114
XsfYoL3vOLLs,pending,unpaid,5629
7IrGXXQ8izJr,passed,unpaid,2444
FLXkb0jhwfLd,pending,paid,2096
sDAuf2fdpbDw,pending,unpaid,9202
zOh13lxfr9vQ,second trial,unpaid,1251
5IdmczKnjYhZ,pending,unpaid,8448
YiqDJbu5J9NF,passed,paid,5469
zR8R9QlBehOt,second trial,unpaid,2502
l95gVV6MLVsh,pending,unpaid,5961
ck8mnseiJpjN,passed,unpaid,2703
mdX7jYDCjKyw,second trial,paid,4578
KS3txQFDHtii,pending,unpaid,8940
wys9lRjpgIxa,pending,paid,1787
RkXU3zaje28d,pending,unpaid,8241
PcI6et5mhn2r,second trial,paid,2164
1Z9HKBvx3A7x,second trial,paid,5047
UrpPgUQZy5M5,passed,unpaid,7959
OFjLhZsaxaiK,passed,paid,7103
dOh4NcRChwDu,pending,paid,3009
Vz2rHPQU6GD5,pending,paid,9109
ls0RybzQBPG4,pending,unpaid,5768
0xZgP6uj4Egi,second trial,paid,7529
lo4ij17y3AFw,passed,unpaid,1176
txqCD9fJKt1x,passed,unpaid,9528
DI4MSbvB02ui,passed,paid,9312
umGckms4PxA7,second trial,unpaid,5640
pHHgiYnXgI0A,second trial,paid,1053
MdfB16Vtk5tn,second trial,unpaid,5776
KrewmJ2bjicP,passed,paid,1653
FUWeIeL59QHc,pending,paid,4981
uK1JomeW07t5,second trial,paid,3282
6jzmwmdpOA6f,pending,unpaid,4690
mGkeVDsB0EBA,second trial,unpaid,3573
RB0Pd65D3Z9k,passed,paid,4849
WfFeaaVoH5WE,pending,paid,1008
SKg49FZ1qEy8,pending,unpaid,2408
IBiGTiZ4C2RQ,passed,paid,2149
2UZNuiDH12BH,pending,paid,9731
AMMdkcUouMBE,pending,unpaid,4224
QcNeTW9kU7M5,passed,paid,9346
ISv3EwAylfkp,second trial,paid,4875
jBkn6Iz8oTiW,passed,unpaid,1485
j7VrgYWDY5fr,passed,paid,2872
z70H5DEOD5FR,pending,paid,7236
TQ6nwk9lNGKv,pending,paid,3368
vnTkdqJYOTPO,second trial,paid,6481
8wspddzr0RQ4,passed,unpaid,4752
rEq3nNpGx9dP,pending,unpaid,5709
19LRh1k81yyV,pending,unpaid,6256
NHJ7pmjyCyWa,second trial,paid,7368
qx3Y3qns1Uln,passed,unpaid,8753
MbphvAYIPDWB,passed,unpaid,3879
sQtpASq9FNTn,second trial,paid,3103
F0Qb7ZnsQUYK,pending,unpaid,2418
c2mDeMpQOxH9,pending,unpaid,9457
SxDt0V3AC2e1,second trial,paid,1658
3sr794CTAYIo,second trial,unpaid,9981
qtyBKZaekJlQ,pending,unpaid,2097
nODaqdcsKkHx,second trial,unpaid,2286
NylnJVHx0YW1,second trial,paid,5828
NQhRXUlUsikq,passed,unpaid,8952
1GWLYDD7hfJJ,passed,unpaid,7273
CzfYBjQ4blMy,pending,paid,2420
hXvqSoDc7fMh,second trial,paid,2645
jVwd51p5YSbg,second trial,paid,8668
LbJswGxr0BzS,pending,paid,2178
8uDARaKmOjjq,pending,unpaid,8726
uhnlYNA3B2Qj,passed,paid,4712
lwR1f2MZuHmq,second trial,paid,5266
p1vkCAhq9tCD,pending,paid,6287
SNKuarwL2s8K,passed,unpaid,9930
UMT4nzvEz6Pl,passed,unpaid,9668
qWGqfL1nj0Dm,second trial,paid,3607
TlJpcZh52dqy,passed,paid,3308
U8MQUG640bIU,second trial,paid,2421
4XDpnXt0iq7x,pending,unpaid,9299
Lru65lBNe9rM,pending,unpaid,8963
6839G8gAceiC,pending,paid,9848
RlImuOWXwIVw,pending,paid,8950
yGdZUmuQ6aCL,second trial,unpaid,8803
fkLy0MnoURFY,pending,paid,4758
00u2NVkTKKAt,passed,unpaid,9457
P7560E26jdyF,second trial,unpaid,6275
Y5JqZG3ZdaJy,passed,unpaid,2950
73vuWG9AISBU,pending,paid,4274
4vfS2Xxxd4uV,second trial,unpaid,1958
hy6g7QzdxGS9,passed,paid,3322
yUt93TC1mFBW,second trial,paid,1570
u8c23ccpDjFs,passed,unpaid,2213
47gEIqpEi9YK,second trial,unpaid,7828
hK3dYVpcM0dD,second trial,paid,3818
n10egSgdbkTz,pending,unpaid,4101
uSn6qr9ZhT9M,passed,paid,7983
7HMyi7Ax4ZwH,pending,unpaid,7518
oqm5vhcXWn83,passed,paid,3947
0P5hjK8RCu2I,pending,unpaid,1205
Mgg7buCqny33,passed,paid,9746
CeWi3ZvWlmcD,second trial,unpaid,2965
S2KqHT5hG8ik,passed,unpaid,6360
oyIwTNPOvIvd,second trial,paid,6816
ZVzpv5UXwbeN,second trial,unpaid,7133
ucFicrLA2R1z,second trial,unpaid,1488
qaZDP1yriPya,passed,unpaid,7814
jxDtNIknbArZ,passed,paid,3482
UeSYTnBxKLAN,second trial,paid,1341
YbYfdMzmzZKx,passed,paid,1848
nZ07rVQoKVBt,pending,paid,7216
dc6CaqFLSNTl,pending,paid,5937
6ezt11EfqpNG,second trial,unpaid,7229
yrD8NBb7XmKB,passed,paid,5993
HAgeZAGdFWMP,second trial,paid,8195
fjKFOlcQWdM8,pending,paid,4505
5RVBBFv8ITWA,second trial,paid,1644
8TYP83DQIC3X,second trial,unpaid,3959
Sxxd1in7N7mC,pending,unpaid,9900
wayZWtHPsZTu,second trial,unpaid,6726
WSmJIBatzIdo,pending,unpaid,8351
stwqEiFmTfxE,pending,unpaid,7102
FWI2h1eJUa71,second trial,unpaid,6430
jJT6svlxXLd5,passed,paid,3732
ne5vZE4PDpNP,passed,paid,9859
w2VNA98tGncj,pending,paid,9653
CjOrIF6BphKU,second trial,paid,7744
izzWn4cRvdOt,pending,unpaid,6055
3JvEEoUgHVNz,passed,paid,2420
aBOnJNbLKgMQ,second trial,paid,7466
KteIDmEgaakR,pending,paid,2951
HyqsDTA7l0sk,passed,paid,7084
lQNEI4SaJFaU,passed,unpaid,5123
L95jSH9qZCr0,second trial,paid,4775
5wHs2F9c52hs,second trial,unpaid,3154
BQbOOSp3R5MG,passed,unpaid,5139
QtRnCo1BiAKP,passed,paid,9457
AmKRn2riC6Lg,second trial,paid,1845
AEgsVDNPBOyY,pending,paid,8458
aiPZI3DnLCiD,pending,paid,7252
TalsQHmNY6Xe,pending,paid,5936
LNcbe32UoHZ0,second trial,unpaid,5178
dfpp3raIE1VF,second trial,paid,4011
nA9DBR9r1e4a,pending,unpaid,5984
mVCWrQoUmpFR,passed,paid,1954
C0zNhZpPDyHT,passed,unpaid,7219
MHveMZtklJIP,second trial,paid,8484
KfSHpYa5x8vj,passed,paid,2427
MyCKUzVPMOuG,pending,unpaid,6779
oNfdYTQnGYVp,pending,unpaid,6280
HB62MSbR8aXW,second trial,paid,4329
yVedFWr8k6W9,second trial,unpaid,1405
InKXM3ZKEhUJ,passed,unpaid,7398
NYwKvnIk0sq7,passed,unpaid,6058
ylkv00nFuaTI,passed,unpaid,6855
4OW5p1QeGGKz,passed,paid,8294
ZJkfZtt4dZ0d,passed,paid,3081
w1jp0ZwlMFcl,second trial,unpaid,1955
RLv8J7Cdr1HN,passed,unpaid,8570
4X1MFD80ltBW,passed,unpaid,6312
d1vb7wxjAVye,pending,unpaid,8287
gLBxhAB0FSxE,pending,unpaid,9130
D4zD0o6kJaf3,second trial,unpaid,1203
HjQ7B3O7NPkE,second trial,unpaid,2902
vA9tAPT77U3S,second trial,paid,3661
d0BRachvA4su,passed,paid,3831
WlZ2OrGwSvL9,passed,paid,1239
eQCb0e7FYgJH,second trial,unpaid,8024
oAkZhyA0MgXQ,second trial,unpaid,1166
9J5Bb0TZjD6t,second trial,unpaid,7954
YyJx5LEKaAo4,second trial,paid,1710
7yQf95Z0tCLz,passed,paid,6356
8vLL55UWQv6s,pending,unpaid,7386
yGFcTzoUdbdO,pending,unpaid,9860
MjYawLvrucNm,pending,unpaid,4689
CqcwGuA6HbVq,pending,unpaid,7098
PErjNTXZWvkH,second trial,paid,6760
AeklhPPHIPlf,pending,unpaid,8811
hsjVlXWLmaol,pending,unpaid,8528
UOud9Xq8P2GL,second trial,unpaid,7494
NuFog00vGJIH,second trial,paid,9531
dk1Pff0ZsJ0q,second trial,paid,3517
etCvtiFuJzjA,passed,unpaid,9629
v6nESGDUf1Yj,second trial,unpaid,4818
9XOqA9G7YSM8,pending,unpaid,4793
9QyHTgjExsaf,passed,unpaid,1275
Xa534enKFYUm,second trial,paid,6965
PhPI4s8du2wm,second trial,paid,7829
lGhmdlHvgiaP,second trial,unpaid,6453
Fv93vlTiz5Wf,pending,paid,2766
5LjpaVkBPoce,pending,unpaid,3541
taOwQs9RDTcU,pending,paid,3983
DDLuwN9KnLN7,second trial,unpaid,5582
ei14xgegqEUS,second trial,paid,7573
nPtfqqoPQPSs,pending,unpaid,4234
K04U2e4cTWws,second trial,unpaid,8805
acmRxAz2psVQ,second trial,paid,1717
kb5m2XUo8pqb,pending,paid,7243
8ZbadPOlJUkQ,passed,paid,4370
Db7uoGsPdDkD,passed,unpaid,5356
GNEQts4FJUXv,passed,unpaid,7345
TJ0s2hl061iQ,pending,unpaid,2633
xDn0P2NJtf8R,second trial,paid,1957
NxOjo17tbF6y,pending,paid,6855
TAVcPPgerdir,passed,paid,4924
hEPbO9SS9Ff2,passed,unpaid,5445
LsQ56qKs5hcj,second trial,paid,3929
dEnd3gqdmQsl,second trial,unpaid,8218
IGyMUZ650ZSn,passed,unpaid,4859
RJKU73NDgLED,passed,paid,1370
Orz5PTepiMoe,passed,paid,9139
nHykOZPa6jP2,second trial,paid,1144
8QOyVUiqYDyL,passed,paid,5997
pATtOaNQklY5,pending,paid,1458
h4B7YS0AApa6,pending,paid,8558
2qTAUh4DKwbj,second trial,unpaid,4375
7tzJaEqhair4,pending,paid,3506
jnAYcRLH4hgy,pending,paid,3601
2bJP07Wxsrdr,passed,paid,6544
S4Ju5bExYClQ,second trial,unpaid,2163
HuA5qzSGPnRx,pending,paid,9125
CfM1yuaiA5GC,second trial,unpaid,5144
FNYiBiyt34it,pending,paid,6122
WXdS9XoN5DbZ,passed,unpaid,3111
DZ2iQHWSZBl5,passed,unpaid,3496
GekOcxT2L7p5,passed,unpaid,2193
1FC7DQt7MYUB,pending,paid,6414
VeuX4J3eHh8e,passed,paid,8809
QpbnFETWc3Ss,passed,paid,3635
F4Nu6rj8e9Js,passed,unpaid,2845
Vz5ETxlNjwck,second trial,paid,4427
dUSgSg9k84Vg,passed,paid,8045
472YPVJsC3iB,pending,paid,2890
9q19GsxbQyV7,pending,unpaid,7362
sqE2BgkahnXP,passed,paid,6076
cUNLCFlKIwOM,second trial,paid,6731
95AR3u0PjFUF,pending,paid,4142
uUODkhHBJ26Y,second trial,paid,3048
2p8XGojzIHrq,second trial,unpaid,8388
sLbf6SE2WWFv,passed,paid,4973
VVDDPBGFw7Iq,passed,unpaid,9934
TqmFzxTLvlPK,pending,unpaid,3418
vLm0aw4dBQlD,second trial,paid,1988
ps1I3x6qQVmz,passed,paid,6907
F0GmJc0w3gIF,second trial,paid,4586
mrTVw41wyWiq,pending,paid,4203
SSSTLKYWSAD0,passed,paid,4354
ohThfzUpLdAz,passed,unpaid,9135
ECAQjUpWaioG,pending,paid,5557
XuyRzFobFFEk,passed,unpaid,5889
TRHweAtCGO76,second trial,paid,2400
RgZE5wUk7ytX,second trial,paid,6054
51YBXGh2jmd2,passed,paid,1871
cHT1VZ6vwwUm,passed,unpaid,3946
nO2J1rWaaDyP,second trial,paid,1576
3bgLCcUWyQuB,second trial,unpaid,8833
aH1EBYS5sXF0,second trial,paid,3111
bdKeYxMTd7sN,pending,unpaid,3030
2ekeQK7SJWPL,pending,unpaid,9848
aahviKxJvJkY,passed,unpaid,5561
JmkvO8fac5GE,passed,paid,7759
4QFpBcuwUTVn,pending,paid,9286
8MEhj4KTserQ,pending,paid,5235
bSTCDDb4beup,passed,unpaid,5837
0NZOosec6FYZ,passed,paid,4726
nWI3HSHcwuz5,pending,paid,5994
FRKgDB7RjjSw,pending,unpaid,4563
AHJAnR7tXiux,passed,paid,2421
AM6cFK9xEoN6,second trial,paid,1956
FOCQtTBLNbUC,second trial,paid,9447
ETOc8hNcxWk6,passed,unpaid,4708
Q4M9IptyzGj4,pending,paid,2044
IAUocw3vamz0,pending,unpaid,7775
HzCyFd7bLKRF,passed,paid,1986
2GScKSw5MStk,pending,unpaid,7822
1uCR90FjVR9N,passed,unpaid,8928
BUO9MCIW4uf5,passed,paid,6523
wnAWh9x5kXyG,second trial,paid,5245
Wg5jIevmPnrS,passed,paid,7993
eQV4cerwf8iG,passed,unpaid,6159
EQgZzeTEZhLx,second trial,unpaid,1871
vcVX2nJGNXcx,second trial,unpaid,9209
tjEsQJ42Zw8p,passed,unpaid,4950
Th25JSoSYTOa,passed,paid,6422
gzEuvkgJnsJS,second trial,unpaid,1394
5LENAPfJYE9p,pending,unpaid,5334
bDFqi0bvCgja,pending,paid,4345
lwAmjDUU3ovQ,second trial,unpaid,4620
K4KoYrcxwsBO,passed,paid,6788
GRCPSzgrj52y,passed,paid,3916
VsNvSVi6lagT,passed,unpaid,1867
dcoKjj1tKGzX,second trial,paid,2182
EPH6O5AnfabV,passed,paid,9813
nrS0CopKB2KY,passed,unpaid,2723
FEeogDZWZpKn,pending,unpaid,2156
f3qIp18IXx1Z,passed,paid,5253
nAPCrkwVkc3B,passed,paid,5611
c7zHltO1mt8T,second trial,paid,3722
8IsiHFM4V1xs,passed,unpaid,3884
ok80MEAjiXm9,passed,paid,3746
LH9jlfNBjium,second trial,paid,9876
pdsV4mWc52ON,passed,unpaid,3796
dhgCwYS9D7OI,pending,paid,8484
XVtHUCPHnMLA,second trial,unpaid,5076
WMnAq5DGItVn,second trial,paid,1871
IYEiWrdYUaj2,second trial,paid,2622
wg3Gnu2BJsNP,pending,unpaid,3807
NHDc2MejCF89,passed,paid,7806
4VzZis9NZ18f,second trial,paid,1999
nhMSKgCn4MS8,second trial,paid,9823
cq9xRUBXDsGg,passed,unpaid,3249
VjAUulcm1JoI,second trial,unpaid,9356
M693rBdMM7p6,second trial,paid,7156
xwShgl00HPap,second trial,paid,6041
QHwkDskR1iBB,second trial,paid,2733
6jz2wVhPCagt,passed,paid,3549
g1oY60B27fll,pending,paid,5775
ImgSvYd44Jz5,pending,unpaid,8814
ZHvl9vDzSBWY,second trial,paid,1622
XMKiNhlyBEuV,second trial,unpaid,7424
pyx8tj8Tu3co,second trial,unpaid,2181
f0KDFhY8MyfT,second trial,paid,6652
DoHThr7TXcql,pending,unpaid,7218
AyVAMUZH3koo,passed,paid,1669
i2PZYxiv3Y3Q,pending,paid,9069
NrkvebEGfSi0,second trial,unpaid,9295
xz0pZOtLafhY,second trial,unpaid,2121
vitN4V3HM6D5,passed,paid,5790
4Wu50MpSkWOv,passed,paid,1106
JKATsyjpPd14,passed,paid,1666
2QIPWSxPMYE4,passed,paid,4905
a6YVu1t3UGvJ,pending,paid,3298
l7PX8Ic39LQe,pending,unpaid,9913
aHmlTMx5U7P7,pending,paid,1116
ovvdd5wgakxI,pending,paid,6677
u9vBw69p36J1,second trial,unpaid,4754
2DgZQ5PlfTUU,pending,unpaid,7890
OhxSAUwGzjUg,second trial,unpaid,2089
yo7XtNuFA22f,passed,unpaid,8276
SV9dvJdEc1vF,passed,unpaid,7726
3wL2Cby2InOy,pending,unpaid,5438
ci5zkUsJPoWD,pending,unpaid,1841
RALw47UKYwYT,pending,unpaid,2289
uk4q5L3eqMbl,passed,paid,1132
FOv7N2Htvr9u,pending,paid,6776
AuEa60y0JqCa,passed,paid,8924
W7n0DO3Bb2s5,pending,unpaid,5022
8vQt2lAV1CSF,second trial,unpaid,9461
MxHmsVSYLq4l,pending,unpaid,9905
aMZJCKPDP3En,pending,paid,9474
Po5KKQOiW2Up,passed,paid,4607
PcU6uTmFAqMg,passed,paid,9894
jYnMHTgPkzGy,pending,paid,3742
E952XFyixeBG,second trial,paid,9883
Lswd6kL3jMaq,second trial,paid,8414
SF4pECuvXUWy,pending,paid,7780
efFhQEmuQKeo,second trial,paid,7977
poavkmq2BBAY,pending,unpaid,1382
UWUQ9xB06F12,pending,paid,4911
WG8XSiPud0ol,pending,unpaid,6103
DrJs5wRL7mvK,second trial,paid,1862
HuE9iTtUNxCV,pending,unpaid,5680
3K4HIPkz11Zj,second trial,paid,6786
ANTKA9ZnEq8R,second trial,paid,8142
HSf1VF7z6u7I,second trial,unpaid,6455
sgZQ1uUTuKz9,passed,paid,2019
sbHVIzxVU5dz,passed,unpaid,5895
MRaLzNUIHVm3,passed,paid,7052
xnrFQx1L5KWJ,pending,paid,3410
n4uM0YDMPik6,second trial,paid,1377
kuLCH51sgQbj,passed,paid,9300
bVcHqpepHg9V,second trial,unpaid,7519
BWTADdnId8wE,pending,paid,3734
4dEsDhzEptRI,passed,paid,5401
HQILRlHFN8Wi,passed,unpaid,5687
eaxuf6KJOX4k,second trial,paid,3565
sKVHldMIXa03,second trial,unpaid,5227
crPjiTCQHMhs,second trial,unpaid,7715
E5ZjVow7EqKJ,passed,paid,8431
i9sYi2ttFvvq,pending,paid,6000
jjwtIDcEscn7,pending,unpaid,1078
5YsAQW2vUUBF,pending,unpaid,1044
a1KaqFusm5Cr,pending,paid,7248
FRVgLf9x4dI3,passed,paid,2307
y2mzton3RjJ2,second trial,unpaid,1446
RaHTM4dFcneB,passed,paid,3042
IhUDFYhXrnEY,second trial,unpaid,7656
4CCFoowdEePF,second trial,paid,4401
2l8RCKmcUzac,passed,unpaid,9488
uCWFA5PGV5av,second trial,paid,3064
gwvUmgsrI2pH,passed,paid,5430
BIeFOMfgXeLR,pending,unpaid,3633
LPp2WCjgYydS,passed,paid,2061
6e54kL9a7trm,pending,paid,3120
YdYnH7kmWxeo,second trial,paid,1009
adXRBIlJUPpF,passed,unpaid,5828
5WpZzPTJtKOd,second trial,unpaid,2110
yykKX8GJkoqO,second trial,paid,3334
le7K2ZtZiMZv,second trial,unpaid,2517
owsuGkjfWlj9,pending,unpaid,2196
nib1AeSX3Pug,second trial,unpaid,3831
7tlNozphCW78,passed,unpaid,5028
wC2DT5JxQ2jn,passed,paid,2952
4rKbGcbmkvBH,pending,unpaid,5551
JlWKnbwRdI6E,second trial,unpaid,4079
xtL3j1WhUoPX,second trial,unpaid,1245
XpY5cMeBqjJb,second trial,unpaid,6891
woxJuRm9b0RP,pending,paid,9650
AWJTZUXno0ip,passed,unpaid,9241
SM5aajjZaXwQ,pending,unpaid,9684
8ffV0V3CZC0l,passed,paid,8618
y5qzjCDLfeIP,passed,unpaid,2692
LuGlPewR5a8m,passed,paid,1138
