id,course_title,course_credit
UT6LqDV4PRsg,Web Development,3
GKp1dJrMrSGs,Public Policy Analysis,1
EGLxleoczqXC,Philosophy of Knowledge,4
a94Ue3QY10rH,Biotechnology and Public Health,3
EX2Ct5WN1qMG,Advanced Software Engineering,1
FLcJiEi4Yawt,Financial Markets and Institutions,2
cOpufupAqHMm,Advanced Econometrics,2
LwtHJyaRwFfW,Computer-Aided Engineering,2
dLE83zS1YiO8,E-commerce and Digital Business,2
UVCROP7pASam,Global Urbanism,1
XilU5QxJtgkY,Environmental Economics,1
lIpkUs2w546P,African Politics,1
o8AV3KQxa59H,Family Law,2
xEaK6jBqhE2V,Quantum Computing,4
HEMe5JTZxpMK,Social Policy,4
dLTUcwh3vD17,Consumer Behavior and Insights,4
TwJE9JnXDcZw,Youth and Society,2
TYkW9nCFOWvr,Public Policy Analysis,1
HDRvSqZpDNOa,Political Campaigns and Elections,4
v7e20comOxby,Psychology of Gender,4
ElS2dCW4bPLQ,Environmental Law,4
rcRvG8odQ2x0,Advanced Software Engineering,2
74dbgpjPtcvU,History of the United States,1
rFVBdLYJFw79,Constitutional Law,4
bAlDQFU6G9Ka,Investment Banking,1
oslOZiE2n7zl,Political Campaign Strategies,4
zSTMxI8fChfG,Human Capital Management,4
nUL7qrFQQAqb,Business Analysis,2
Lexlu8nkdaes,Comparative Constitutional Law,4
hiRgNNZWS474,News Writing and Reporting,1
85jdoUDQrRwY,Psychology and Law,2
wLntUG9Rzc3P,History of Political Thought,2
dK4lArdu14jO,Entrepreneurial Marketing,4
3qCbjxL15sRy,Public Health Administration,1
Pey0Sv7QYDGe,Public Opinion and Political Behavior,4
qLeRgKyOXIFl,Counseling Psychology,3
vj7R0L2xEQBR,Social Studies Education,1
wrOHX3f6L42r,Information Technology for Business,3
Hv7Ct9Pua0N7,Introduction to Nursing,3
nfCYoE2A8fTW,Econometrics,2
CATKEPNUFuLt,History of Religion,1
WLAyMIliBPJs,Psychology of Emotion,4
ISADzR6j7ynS,Adventure Tourism,4
lNmMpz53dqBT,Public Finance and Budgeting,4
klfXx2Z0K7eq,Computer-Aided Design (CAD),4
T82betvbnzg3,Investigative Journalism,3
VDrMntppbpCa,Conflict Resolution and Mediation,3
IPE5Dwi70C2t,Public Health Administration,2
dWBzV8p6NJg8,History of Women in America,4
P4x5HwZYnsNl,Epidemiology,2
0vSyRIYwgVTH,Tourism Marketing and Promotion,3
BfxGiVR2rIkZ,Marketing Strategy,3
EKJdog9fuEY5,Cultural History,2
Sthcu2W7fAjz,History of Political Thought,1
kktvbXyLPVdp,Philosophy of Knowledge,3
FNd5rwwfipL1,Modern Philosophy,1
arHoVfQnyJyk,Natural Language Processing,4
nwwZcMNPh7Hy,Portfolio Management,1
xuwW42zDnbgP,Global Political Economy,3
G5AR3F6aQe5U,Intellectual Property Law,2
Bsdx3xGavULh,History of Africa,1
iXiaZO6jfjgx,Broadcast Journalism,3
swLbdGQmeZBC,Urban Economics,4
e3KoGkXXlMDe,Financial Risk Management,2
eForHcQ7cTIT,Professional Development for Educators,4
ctQSBGcFMNHE,Social Justice and Political Theory,4
MyydpSt5f1Uq,Health Education and Promotion,3
pljk9kuM8LGZ,Public Finance and Budgeting,2
6LWSsZ6onSsT,Media and Society,2
ly1XDC5nARhr,The Politics of Race and Ethnicity,3
DaEwi3bs6d44,Hospitality Management,4
5cAXnWwuNb8y,Political Communication,3
77SQpmh8jRke,Cold War History,1
ybmKtUp964b0,Epidemiology,4
8CdF45lLwCqf,Retail Marketing,2
ffgSmyk72Hw2,Business Strategy,1
JlSTGL5Hqepn,Political Data Analytics,1
4kvVbX6bW7P9,Public Finance and Budgeting,3
U4CxV6Kd7xzo,Web Design and User Experience,3
0W8HDhPYiiae,Cultural Geography,4
B0EWSa734G6Z,Hospitality Management,1
7F6sH88GY52u,The Politics of Race and Ethnicity,3
WjOFFuXgJWhY,Sociology of Education,1
kFzDY6SDSJwA,Java Programming,2
oHUDzSg7KK4l,Sustainability in Business,1
sHLuLtjwAgbl,Healthcare Management,1
jsZzkLrOKsEs,History of Warfare,2
j1sSeD9TvTWr,School Counseling,4
hrYNY7PHROOc,Logic and Critical Thinking,1
iSgMi1VRah3z,Global Financial Systems,1
eu7WEWwBjH8a,Development Economics,3
UfPUfSDn4VQn,Android Development,1
DQXBMXeGHqrZ,Political Science,4
IOXmwOqKp1ac,International Relations and Global Conflict,2
nHoZfbtsFM68,Hospitality Management,4
5qhieTNNvbV4,Microeconomic Theory,1
eNU2JaHle0qA,Event Planning and Management,1
bL4KizIseN9M,Sociology of Education,3
CGe5kM8Mk0VP,Neuropsychology,1
sbock8EGwifa,Operating Systems,2
jZS2IcDSzPb5,International Political Economy,1
Wy1wzRVQ81rJ,Educational Psychology,2
3n9jqO7AEgjS,Management Information Systems,4
r0YhAiN1hQkc,Distributed Cloud Computing,2
nzLDmFLRSp5S,World History,2
SKQJbeHhsW5W,Urban Sociology,3
lc13EitWFvki,Marketing Research,1
ZkGP7g9Xy0UE,iOS Development,1
zHo7z1AqoOrH,Financial Accounting and Reporting,3
4SaGy3gakdj8,Human-Computer Interaction Design,1
9oxPM2fBea5j,Family Law,2
wtfk5SKYaFQO,Early Childhood Education,3
7oqLc0QtXxdW,Strategic Management,1
mmilol68nvMI,Psychology of Social Media,1
nhpSwuga3rRf,Educational Technology,2
s9cHTO1OTfQc,Social Policy,3
l5V8jQTmegKy,Cost Accounting,4
Oc9he9Rc5krV,Advanced Human Resource Management,1
I3mqfCcLQMIs,Media Production,2
Ckcb5mnZbbdV,Public Health and Urban Planning,3
PP1IklXCbqcz,Advanced Human Resource Management,3
Y2lAoaFILdid,Educational Sociology,4
y7XQ7yD2Q6bT,History of Ancient Rome,1
a1madciaLjsz,Epidemiology,4
HU9CJYWcdaxo,History of Ancient Rome,3
jKxqBo2lWrJp,Urban Sociology,1
0FoywC7l1BRH,Abnormal Psychology,2
MZAjoYQ1C0md,Global Security,3
1DCRPbI6cw3Q,Global Political Economy,3
cwIOyT06hANZ,Media Literacy,3
E7TuVTnAtInb,Sociology of Work,2
kDuYv3TbKoSM,Quantitative Research Methods,2
SLfL80X7m8rS,Oral History,1
DSEqdDi7gfUQ,Global Education,2
nLZ5js2TNGOX,Computer Simulation and Modeling,1
F89uN5FYYLDJ,Philosophy of History,1
83Z9CZmFQqiK,Asian Politics,4
aGSJvtPVN4V0,Professional Development for Educators,4
uXReO18pjylT,Gender in History,2
1WW5h1K80dH5,Social Networks,2
QckJyClqbIs4,Transportation Planning,1
63QihKVFWu7u,Cultural Geography,3
NBBCL28t2cMT,Project Management,2
E6GfapQSEJya,Leadership in Organizations,3
qrhksKv4ebCE,Psychology of Addiction,2
D7bekU8ytx7M,Marketing Research,2
A8pZEgi6R3IL,Behavioral Economics,4
DZJEq7reeJG7,Reproductive Health,3
INFw2ye890zz,Middle Eastern Politics,2
wFjCmQyMo8pb,Health Systems and Policy,3
Rc9hVRAd0AkI,History of Ancient Greece,3
OaetpwnoSKdf,Philosophy of Science,1
ptsHSlNe9JVC,Psychological Testing and Measurement,3
VsFyNMQGMoOw,Smart Cities,2
6IO0cwCyiI4F,Lean Manufacturing and Process Improvement,1
fjBetuVOqtCb,The United Nations and Global Diplomacy,1
yfrhXamubDRE,Ethics in Psychology,2
PJJ8YxxcOilI,Sociology of Aging,3
R1b8Z5xDQEi5,Family Law,2
5Y6DH6juWA75,History of Education,3
ToOQtTTABOO1,Higher Education Administration,4
HuSOHNmSllWZ,Digital Marketing Strategies,4
LiRTXYyHGS1P,Educational Equity,1
bUOFX2Y3jqxp,Global Supply Chain Management,2
4udaj4S8cfYL,Heritage Management,2
KUIDh7UQudWg,Psychology and Law,3
nahWT4XrKZuG,Human Rights and International Law,4
ulY8eBlJTjCA,Civic Engagement and Democracy,3
Sva7pGH1g9sc,Social Inequality,2
zRGhhCzU4Nqa,Sociology of Crime and Justice,1
cHXxs9yxGrAD,Tourism Impact Assessment,3
kB0kOVl2sm05,Public Finance,4
FD3bIqGerXAo,Transportation Systems and Mobility,4
GOekPbWYVJrN,Introduction to Nursing,2
7tCtLN15vahN,Advertising and Promotion,1
e8LgukVXg3cz,Family Business Management,2
yU87PMgyk1K6,Cultural Tourism,1
r5qH7jeYVlwU,Consumer Behavior and Insights,2
uAi9ENgiTkeH,Urban Sociology,4
xG4wdeRk84uj,Developmental Psychology,3
6winHHNzkONS,History of Ancient Rome,4
4tzaYgwJmr83,Business Statistics,1
Bv2cAttUlCCy,Tourism Marketing and Promotion,2
vsWigGwprVBO,Development Economics,1
WXMaB9skoEsy,Healthcare Management,1
dKLhSapyVrxj,iOS Development,1
Ci16Al4jJcmD,Introduction to Computer Science,4
F2YP6uqr4YeC,Cultural Tourism,1
I7c7PenO4gRb,Educational Equity,1
ap69Ohmvo8gW,International Trade and Economics,1
30IYnZ38K5PZ,Brand Management,2
GWhb8lMp08TB,Intellectual Property Law,2
sUngT9pfgsGw,Brand Management,4
JbclFIGyTDYn,Business Law,4
BrUnWUImLFl1,African Politics,4
eGhJSs8kf8iJ,Labour Economics,1
ofxnCUIlU8Dn,Econometrics,1
1QtubBhOkRpG,Assessment for Learning,4
07HwabAAdvQq,Psychology of Decision Making,1
RykHnqwzMz40,History of Political Thought,4
V8PB38vo5N4h,Agricultural Economics,4
Zn5PO4eyQS17,Philosophy of Action,1
FoByU47J3wCS,Assessment and Evaluation in Education,2
1VpP1KHxji4i,Quality Management,1
pLs7ZiBh31So,Sociology of Families,3
icNtSdEQzJUb,E-commerce and Digital Business,3
lvgIVDfAxmXh,Business Intelligence and Analytics,2
S96vIoHBhFBx,Labour Law,1
5A1TWjqKE6AP,Economic Development and Globalization,2
SMlih405kmkS,Middle Eastern Politics,2
jaYTa1SKw7Vv,Cultural History,4
xnF04RGqaxE1,News Writing and Reporting,3
EyY0YWm33XQ8,Advanced Sociological Theory,4
1i7kEiT1Q65Z,Lean Manufacturing and Process Improvement,2
bnxD1zYrvfiD,Oral History,3
tW68lrwv5baT,Political Philosophy,4
WIOAdGipQ9AN,Public Law,2
9iqCHSl1t4cu,Social Movements and Activism,2
zgoFJzJqfwZH,Strategic HRM,4
zOXmkLJziLrp,Human Rights Advocacy,1
RdoQ5imR7SAa,Historical Research Methods,1
uXrZCVG6C5d2,Cloud Computing,1
ko9YA2xTEroz,Data Structures and Algorithms,1
hPk2ptc2Wy04,Data Structures and Algorithms,4
rvuLOcLSLy6G,Operating Systems,2
bYNNegbFg95D,Labour Law,4
E0tgjZGNFYv0,Pharmaceutical Sciences,1
HWqHnDqi3XCx,Corporate Communication,4
1rDE0EmWSlCS,Political Philosophy,4
8HvbahmCBlem,News Writing and Reporting,1
quPSH15c6KSj,Business Law,3
qa5fcs24znHA,Reproductive Health,4
nvyi9N6bEDFB,Urban Sociology,1
EPlYbYgh1BRR,Environmental Health,2
26LV75xr121J,Forensic Science,2
HQuGMNvq8h6h,Game Theory,1
YEUJ4bA0xEDJ,Disaster Management and Urban Resilience,2
Z04DS1J4CHEU,Development Economics,1
IvP4K0gbRaX8,Philosophy and Film,2
1E2OvaYqWFtO,Investment Analysis,1
QSqISnso5D6j,Constitutional Law,4
ru9oC98raVA8,Philosophy of History,3
Ea6pB6rCEg34,Business Intelligence,3
PPuri8QwXATd,History of Ancient Greece,1
J11Cnvmn9wJe,Public Health Ethics,2
2gCYGEwkAAYI,Management Information Systems,4
QSZ2tIceEI4F,Sociology of Race and Ethnicity,3
sgyuAwIc4yaz,Auditing and Assurance Services,4
SUiIPCS4SeDb,Comparative Politics,2
CVqrKx6Hs8AK,Philosophy and Film,4
kG3MiVqkuvgM,Philosophy of Action,1
L2ax2o5knbo2,Urban Economics,1
9h2iWmtvAQYL,International Relations and Global Conflict,3
Qx3C74HRBSbF,Cultural Psychology,4
EWX2CFOAhkfa,Sustainable Tourism,2
r36rOyvZMWYz,Language and Literacy Development,2
Px8FWExDXv4F,Business Ethics,3
LLypScHLzsX9,Ethics in International Relations,3
9oSvoRZ7xf37,Adult Learning Theory,3
1Ck4gI8RkX0g,Urban Environmental Management,1
bzPBw3IyXo48,Taxation Law,2
HCzcyl7Xjjir,Political Economy of Development,2
3tagn8r6ka4m,Law and Society,1
p3h1s8JQRQfK,European History,2
Rc4jPLAsMRI6,Ethical Theory,4
GkOcsUs2Dphg,Sustainable Cities,2
CWISCbb0yXLL,Ethics in Psychology,3
PRnRDQMYcnCZ,Sales Management,2
a9mJz5647mlB,Financial Accounting,3
m8b0JRG01Zl7,Psychology of Social Media,4
vwkNvny8ARQH,Broadcast Journalism,1
he9TXuZHVDm6,International Relations and Global Conflict,4
P7I29CVJwMjk,Oral History,4
bFVLzsxubAjY,Sociology of Health and Illness,1
Qx5xrN1JNe5l,Language and Literacy Development,1
GlQpnn2SO9zX,Agricultural Economics,3
v2s16o8ra5vB,Ancient Civilizations,4
oRjeVD6Gc16m,Philosophy of History,1
Mt6sqEp8FyYm,International Human Rights Law,2
pBVVBOiSz8dp,Journalism Ethics,1
DQD0DLT9ecx0,Accounting for Nonprofit Organizations,4
yP33VYylIrQa,Social Movements and Activism,4
Ta83TdvzE4qw,Sociology of Education,2
LWOa7N2954Oj,Asian Politics,3
tgnRRjry9BfT,Event Management,1
ht6O5SZws5p9,Sociology of Education,3
ToOus8mGpKrv,Sociology of Aging,4
K7k8FDtzb1rw,Healthcare Informatics,1
RLXfyeda3mFW,Cybersecurity,1
meAQ6EZ9h6FM,Accounting Information Systems,2
lE0sbzXKBV84,Sustainable Tourism,2
DgvJnmwpojEc,Accounting Information Systems,3
GpF0LA2EowZS,Historical Geography,3
35LjdpgC1Orw,Introduction to Education,3
GtdB73cH9Afw,Broadcast Journalism,1
KeBgnUY3f3m8,Taxation,4
zu81TPI5PeAQ,Tourism Destination Management,2
ufoo5kPQVvoS,Adventure Tourism,2
dMhx3Dm1lw9B,Labor Relations,4
dI4xlSHCpEC9,Planning Law and Ethics,3
gLrQQjnEyaC8,Urban Design and Architecture,4
cslyK57lZsf6,Cultural Competency in Education,4
nA33SVCEi62N,History of Asia,2
E5dzUsOtIEEE,Language and Literacy Development,3
WZE88ERBpbtq,Global Politics,4
tvKNd0HrE9fd,Psychology of Leadership,4
28z0dIwj4zAH,Project Management,2
6B0p1o6EWoPS,Introduction to Computer Science,3
TDfMJfXzk3Wi,Human Rights,2
h0OmAKgAzaVt,Global Financial Markets,3
4zGSNIYBYRBa,Assessment and Evaluation in Education,2
vwLO6h4azfjl,Teaching Methods and Strategies,2
VzHceYbPtiI2,Marketing and Technology,3
jlQk1H52M5Qe,E-commerce and Digital Business,2
ogNiseqKT7wz,Strategic Management,4
qO35A2ubZQ4L,Philosophy of Consciousness,2
9FQndtW7La4z,Advanced Financial Accounting,2
vtu8snSysZlS,Software Engineering,2
RGWZHNE28yZk,Assessment and Evaluation in Education,2
U1Wom116Q6SI,Comparative Government,2
dGyV8PBu6lFz,History of Religion,3
RRtzfNu7abAb,Psychology of Learning,4
jOpGcbUnhP52,History of Women in America,4
cd1E7vhostXH,Sociology of the Environment,1
gWeA22DfBogi,Philosophy of History,2
9KLhsUIDQkKZ,Economics of Health,4
YSKnmDmIMkeN,History of Political Thought,4
Z7bNPCxBR0ah,Machine Learning,4
1vcyx4BIWsVx,Early Childhood Education,3
fMQRhEYfqBug,Cultural Psychology,3
fjPqPjtpePWS,Social Media Marketing,3
bQGWrDyBdY5S,Social Studies Education,1
mURSVAUnLAuB,Behavioral Economics,3
dL2FWy7i9QO0,Logic and Argumentation,2
pJBRMLxQbLYE,Principles of Marketing,2
Uy0puZMBQ9Jd,Constitutional Law,4
451zU6v16eaP,Qualitative Research Methods,3
qItJW2MEnPWj,Latin American Politics,2
PL6vPhvZ8lhn,Business Analysis,3
ZwrfcegZJoJl,Psychology of Learning,3
nYkmomAMysJE,Health Communication,1
JlrBflMvOvly,Supply Chain Analytics,4
rycN9m4uSyzD,International Finance,4
jEVZHfZHuSfA,Digital Image Processing,1
oXvNkYF9gsuR,Comparative Politics,1
ryZoeVf9e5Vr,Political Campaigns,1
Pc615hwfxsh6,Philosophy of Technology,1
bK9BM4dQeJBR,Philosophy of Consciousness,2
KS1mfCokQoZs,Global Political Economy,1
eEhzyfPoIAXZ,Environmental Education,2
iAQzLUOGAykC,Project Management,4
6pWeWehekA91,Sociology of Families,1
KufPQnqOInot,Middle Eastern Politics,2
xaa1iw37H7Xi,Human Rights and International Law,4
q3oMpS0WAZdo,Political Science,3
pPZLzDBb5oLF,Social Policy,3
mNA04wAy8vx0,Historical Research Methods,4
sPzJC51LoE7B,Health Communication,2
slietci2l5sZ,Event Management,1
UQmrdsYHQfZZ,Hospitality Management,2
JQzTRCaYc1Rf,Digital Marketing Strategies,4
TAxLKElO8m7s,Sociology of Religion,1
LMjCIuKoDSxZ,Political History,4
HabUwR7X772h,Health Psychology,3
u7Q9GRAMAskg,Brand Management,4
Du8DKjRSbARW,Teaching Methods and Strategies,4
CnE8wi6NSMKV,Politics of Development,2
2QDGljjuji9m,Cultural History,1
bkNCJDLFGMcK,Multicultural Education,1
oBVhnt7GTL86,American Government,2
SwCvhVxBJCAT,Instructional Design,4
hgZxjOe5QGPr,Pharmaceutical Sciences,1
IhcapPB8wYiX,Psychology of Stress,3
ZBENar2PkG6Y,Economics of Health,3
MJRJQPkBUV5Y,Health Equity and Social Justice,2
eSEh0PtCgZJX,Marketing Management,3
ltbw2vLAYG63,Gender in History,1
jiubTrrM1F2Z,Financial Accounting and Reporting,2
XuOrqGUufZn1,Epistemology,1
JO4j8KJxVDH4,Labor Relations,4
PnsO1c0Z3w7M,Accounting Information Systems,1
x4GFb3yEoPuG,Literacy Education,3
a7Por7tLJArP,Educational Technology,3
7MYjveMQWSe2,Digital Journalism,1
rVQIPUhHsLdW,Philosophy and Film,4
tNccnsSBWjd8,Journalism and Society,2
YNSy38eTu6dq,Healthcare Management,3
IJciba4XvklD,Ecotourism and Environmental Stewardship,1
K8feNl3d2kyz,Urban Design and Architecture,4
6EQV750KyMU6,Psychology of Addiction,1
gRE8pwNUGfEi,Project Management,1
xEBK7dQryzYX,Assessment and Evaluation in Education,2
u93NzbbwM34g,Counseling Psychology,2
lusWxXm7UqMU,Corporate Finance,3
HQqe2BIzejob,Tourism Destination Management,4
vPgrk6pDP3pO,Social Studies Education,1
7X6zk09VdHf1,International Finance,1
dnsSdFB4bpqZ,Globalization and Social Change,1
WZDEGfvIpbXU,Health Psychology,2
YvrX1WEDS8C8,Advanced Sociological Theory,4
xCE1CI5GpEsP,Political Science,1
KHJKv0rwXior,Digital Image Processing,2
GS82dR8sfbMk,Financial Accounting and Reporting,4
RfybbY0nxUjL,Service Operations Management,1
8gRJkvJU0Ths,Geography and Planning,1
Kgm7xtAvJTDN,Game Theory,2
foBujP3MWMrD,Social Justice and Political Theory,2
tDGq4U48C1DJ,Real Estate Management,1
ZnL5Klka7WLU,Behavioral Economics,1
J99aqHmh5ME4,Photojournalism,2
tRfZJNjkfdAK,International Finance,2
IMjJOTI20H61,Programming for Data Science,1
MNtUB7HQbMqu,School Psychology,4
CcVwVkQk8tZK,Sales Management,1
pIlyllgmjoVZ,Political Parties and Elections,2
tnYhJrHoUEqT,Microeconomics,4
sPsv8V0tmJRA,Strategic Marketing,4
JBvfCzS8UpZX,International Political Economy,3
B0vOS7pR2jgp,Political Communication,4
0BbrGi3bTEhu,Fundamentals of Psychology,3
l6kJc4qzBmvC,Philosophy of Mind,1
YwVd0jUse0bX,History of World War II,2
n7ntHVrOcsos,Asian Politics,1
zVa1kybY3o9g,Project Management,2
HeMRUVmLnWGJ,Educational Research Methods,1
Bh44sQq5FCDt,Principles of Marketing,3
n16Et60u0CuT,Assessment for Learning,4
MJQs8cytthDS,International Taxation,2
aZXaVQ6d6L55,Corporate Finance,2
pOD1l5WKfTjV,Psychology of Gender,3
EnaSl3sfb3dE,Communication Research Methods,3
dqOwCL9McD2y,Environmental Policy and Politics,3
DUQvsw0y7TaI,Renaissance and Reformation,1
OY19M11QpUUW,Advanced Databases,4
viWUP8b0azxL,Mathematics Education,2
XP134g3sN5kN,Political Data Analytics,3
neIz4FeVv1iw,American Government,1
fLdlfsuDZIqq,Consumer Psychology,2
bAksSjyZlxQD,Public Health and Urban Planning,1
tQBXlGpFscJF,Cultural History,3
Lygk2sdQMubH,News Writing and Reporting,2
ZDpFXt2brQUN,Healthcare Administration,2
6U9psnO4rdo7,Political Sociology,3
b6EolYfuroRH,Philosophy and Film,1
JgmsO4oQ81Rs,Business Law,2
ki2fcg4R5dNX,Object-Oriented Programming,4
cpuekw7Us3Cb,Financial Markets and Institutions,1
XKbi97UIGYHk,Introduction to Economics,3
D3evGOvy3KuS,Managerial Economics,2
DDjUsMhyZW4u,Social Movements,3
T87zF7PpAHFo,Comparative Political Systems,2
uA7NBotPtENY,Instructional Leadership,3
xQVlLT4f9nZD,Computer Security Risk Management,3
c2a8mGnB8pjn,Information Technology for Business,3
kcp3Srwy2nJ8,Investment Banking,2
jr7UNm0Tee5L,Regional Development,3
2I2WQKsDi6yS,Operations Management,3
JNQpZsXU1ASe,Retail Marketing,3
EZqqgyDoivjB,Financial Reporting and Analysis,4
RPtWij2sRPYJ,Pharmaceutical Sciences,4
mmCSKbDJ0YzI,Constitutional Law,3
n7cvrRAqSRGO,Strategic Marketing,4
Sqx9UR5ulEBI,Public History,2
vUPm3VNeN0WN,Medical Sociology,3
3oV1MvKElUJ9,Oral History,1
bC3G97vHjUpQ,Advanced Sociological Theory,2
FAoBcl6A0NS5,Educational Research Methods,4
XejZD54pRJsF,History of the United States,2
OUCqThV3fnLW,Labor Relations,3
jpX5VV1FVPdZ,Psychology of Learning,2
0oafWoiNSD9V,Politics of War and Peace,1
mLYnIswhiQCv,Tourism Impact Assessment,2
WUuPd2L6Xc9d,Business Analytics,4
vRBqTuHUdxkW,Business Law,2
VBiplDG3FuUd,Labour Economics,2
nVlo14yc9utW,Computer Graphics,3
CiZipOHX4Yeh,Sociology of Education,3
L8bx6oH7VKE1,Development Economics,1
L645zB23juoj,Portfolio Management,4
0DhpYSJl1SoN,Bioethics,1
jfbHdZHcrJsX,Business Ethics,1
AWkct8zuMpAv,Urban Politics,1
E8MIsO32fywH,Software Testing and Quality Assurance,3
hVwhSB0VPAWN,Quantitative Methods in Economics,4
oDOzt4dyx0mO,Cryptography,2
D6xNcIrzCshe,Comparative Education,2
9SfijTNhqf5o,Politics of War and Peace,1
8Jj41aShgUds,Portfolio Management,1
incRiEV1Xnh3,Virtual Reality,2
BbRveZGutlU6,Investment Analysis,4
jNR2CvydfKOP,Logic and Argumentation,3
k2hq2SQaBKdt,Data Mining,1
VhxJOT4QJYiQ,Philosophy of Knowledge,4
e8DqvG7y5XHZ,European Politics,2
my7yEqhd5aZ1,Online Journalism,3
ZV09pCCnsxBf,Computer Security Risk Management,3
mmqHEtO7vwqI,Sociology of Race and Ethnicity,2
EyO19jAzq1LL,Comparative Politics,1
MA4wICho5QgZ,Environmental Journalism,3
IzaVxL3bslms,Criminology,2
CEJMk56xa4R6,Behavioral Neuroscience,3
P9Oi8nZQlMMK,International Relations Theory,2
OS40sfy5Ju7K,Cost Accounting,3
qlFG2Lw5Wzov,Education Policy and Politics,4
ee6t992m1F70,Teacher Leadership,4
YKl4skidxSj2,Gender in History,2
lDL7x0KjcGq3,Political Sociology,2
YkJiDSE2mw6I,Operating Systems,4
kLyLE9yo0L5m,Forensic Psychology,2
jSzuS9lmIpBN,History of Human Rights,4
d6lGfLOoJRlb,Tourism Planning and Development,2
fA3F62LO4TGr,Philosophy of Social Science,2
1Po1Q4KbdeIT,Blockchain Technology,2
Z2nAxaWV2kpK,Political Economy,3
ziogYZQl8VDJ,African Politics,2
aT6x3OoEdpD7,Urban and Regional Planning,3
tmEge1HKRZ8y,Social Movements,3
nhNJ4jow4fsK,Political Philosophy,1
Ckz0wHPpVWpX,Public Health Leadership,2
5vZcK9Z9jutw,Human Rights,3
qVBYlQMOS64r,Operations Management,2
WBip1Lngylnn,Introduction to Education,2
QPCIwqzrYzeR,Public Relations,4
HvnxcYKbO9Sk,International Economic Relations,4
lmwKqYnZFSgb,Corporate Communication,4
rxjXduoimDrF,Social Stratification,3
WSJHtHYWbhdb,Social Research Methods,1
hIuWno7PONbL,Judicial Politics,3
phArSzRRgWGe,Portfolio Management,1
rdXwToiVcvVh,History of Warfare,4
IJkvQxjRQoKp,Middle Eastern Politics,4
5SlFVe3R1aaN,iOS Development,2
2g7mMUNIB75E,Human Geography,2
BxQc9eZy9eI0,Advanced Human Resource Management,1
5Dy9f6LOcwGo,Financial Risk Management,1
pDlibeAZh7VO,History of Science and Technology,4
PDCYLAc18vCn,Political Sociology,1
In5EY2PqmTuD,Law and Society,1
rw0fFTibvf7C,Assessment and Evaluation in Education,2
xs7TPndQ1qlF,Mental Health and Wellness,1
Ui8EbpoWyhsh,Real Estate Management,3
nfMuqWJoIsjt,Sociology of Race and Ethnicity,3
yVuYs2KTrJbW,Healthcare Quality Management,2
TB3gv0ysReXw,Mobile Security,2
abJRRVTz3st0,Psychology of Decision Making,4
2D4z5snVL7c5,Managerial Accounting and Decision Making,3
CgnV1uRuAMjs,Journalism Ethics,1
MlRNqTg8HhKo,Metaphysics,2
e6feXsyuvOuI,International Relations,2
6sIfHGXwNw9v,Global Governance,1
NNGJDqLVyOsp,Criminology and Social Justice,2
OZDIqt5jr1IY,Human Geography,1
OArUn2YEjtzw,Cost Accounting,2
uQfAfyAsh43m,Criminology and Social Justice,4
f0xC8y31TcQD,Data Structures and Algorithms,1
bbSL26p60Ug1,Criminal Law,2
NNIl3Y1SUv2a,Sports Journalism,2
qWzA2CiuGJAi,Business Analysis,4
zIdqKWZS7Zq7,Real Estate Management,4
l77Z86oDZ0Xb,Managerial Economics,3
EJiqe5bLViVT,Data Science,2
ATlVrNJj74p1,Political Communication,3
Fl6gIYGAGLhC,Database Management Systems,4
YOHwzfRjlJoS,Financial Accounting,4
HldKeY6LWK63,Macroeconomic Policy,1
fRwNnPTdA6JI,Energy Systems and Sustainability,4
CYgZmv1evtxm,Politics of Race and Ethnicity,4
rZaueEYKUz37,European Politics,1
gPZj8ZrwBZ0z,Political Campaigns,3
NxjYin4XQHIs,Labor Relations,4
8DAgHbrQjcjX,Management Information Systems,1
6AJYo0UCfxpc,Political Journalism,2
PH0B38XNM4jw,Project Management,4
HJ91UTnJIKRt,Health Education and Promotion,4
ExRFuHxtz87s,Strategic Management,1
FAV5Tmn3PKzO,Web Analytics,2
m9elF13T3VSv,Corporate Finance,2
Cih8iewzc43n,Health Education and Promotion,3
Y0kLfkxESk9c,Sustainability and Marketing,1
5g5xHiXL1fML,Modern Philosophy,3
f3zoMI0fugCC,Entrepreneurial Marketing,2
kFTqpYo41hDt,Political Economy of Development,3
OXe80PCd0Nuk,Negotiation and Conflict Resolution,4
yBVDJ60HNcuN,Global Health,1
Wf4bkr0Q36wx,Comparative Politics,1
kasUMrSPBx2C,Diplomacy and Foreign Policy,3
rX5tSDnqrmsk,Advanced Machine Learning,1
o9uByXl1RVAI,Entrepreneurship and Innovation,1
oOFMMcOvcta8,Psychology of Leadership,3
s1TbFdPeyuR3,International Taxation,1
ou6iwMS3nV0e,Conflict Resolution and Mediation,3
O20Y2JC6CkIW,Cloud Computing,4
C5Bj7NxESsUZ,Sports Management,1
cZq9OT1zSKVD,Global Security,4
IyIpLmL3iRQi,Industrial-Organizational Psychology,2
35NE1cW4ZJuz,Environmental Journalism,1
U4xttcKqavAO,Philosophy of Mind,3
Vq4mc84OyLTh,Comparative Politics,3
2279VpogZQil,Artificial Neural Networks,4
b6g4jJFbJrKw,Quality Management,2
GlQeY7ayaVce,Data Structures and Algorithms,2
lChmzbefpPH8,History of Warfare,4
